717.8776,-1923.4902,-0.5724,178.2226,VEHICLE,0,0
717.7510,-1929.3208,-0.4721,175.8105,VEHICLE,0,0
717.4497,-1933.7417,-0.2331,173.0816,VEHICLE,0,0
716.9688,-1937.9629,0.0405,169.2424,VEHICLE,0,0
716.2184,-1942.2875,0.1951,163.9064,VEHICLE,0,0
715.2240,-1946.2758,0.1434,157.9108,VEHICLE,0,0
713.0695,-1952.0299,-0.1004,147.8546,VEHICLE,0,0
710.5719,-1956.4159,-0.2864,139.0047,VEHICLE,0,0
707.9181,-1959.7269,-0.3881,130.8654,VEHICLE,0,0
704.9279,-1962.4850,-0.4131,123.1682,VEHICLE,0,0
701.6185,-1964.7603,-0.3068,117.3751,VEHICLE,0,0
697.9847,-1966.7223,-0.1497,113.3970,VEHICLE,0,0
694.0248,-1968.4900,-0.0191,111.1979,VEHICLE,0,0
689.7444,-1970.1670,0.0469,110.0762,VEHICLE,0,0
685.1717,-1971.8171,0.0405,109.5247,VEHICLE,0,0
680.3281,-1973.4940,-0.0441,108.8067,VEHICLE,0,0
675.8505,-1974.9951,-0.1754,107.2432,VEHICLE,0,0
671.3034,-1976.4259,-0.2982,104.6048,VEHICLE,0,0
665.7545,-1977.9115,-0.3196,101.1323,VEHICLE,0,0
661.1277,-1978.8584,-0.1443,99.1560,VEHICLE,0,0
657.0779,-1979.5225,0.0883,98.0638,VEHICLE,0,0
652.8713,-1980.1350,0.2647,97.3542,VEHICLE,0,0
648.4268,-1980.7374,0.3227,96.8463,VEHICLE,0,0
643.7552,-1981.3275,0.2632,96.2072,VEHICLE,0,0
638.2544,-1981.9421,0.1258,95.0677,VEHICLE,0,0
632.5590,-1982.4604,-0.0180,94.1353,VEHICLE,0,0
626.7183,-1982.8938,-0.1216,93.5216,VEHICLE,0,0
621.5410,-1983.2223,-0.1407,93.1461,VEHICLE,0,0
616.4057,-1983.5134,-0.0891,92.8388,VEHICLE,0,0
610.5249,-1983.8125,-0.0159,92.5752,VEHICLE,0,0
605.1008,-1984.0645,-0.0618,92.3922,VEHICLE,0,0
599.4943,-1984.3109,-0.2358,92.2362,VEHICLE,0,0
593.7728,-1984.5505,-0.4158,92.1099,VEHICLE,0,0
588.3151,-1984.7676,-0.4813,92.0982,VEHICLE,0,0
583.4001,-1984.9531,-0.3981,91.8694,VEHICLE,0,0
578.8141,-1985.1025,-0.2142,91.5894,VEHICLE,0,0
574.1362,-1985.2333,-0.0381,91.3488,VEHICLE,0,0
569.2802,-1985.3523,-0.0036,91.1844,VEHICLE,0,0
564.2374,-1985.4595,-0.0971,91.0911,VEHICLE,0,0
559.1176,-1985.5543,-0.1640,91.0349,VEHICLE,0,0
554.1815,-1985.6382,-0.1225,90.9226,VEHICLE,0,0
550.0093,-1985.7084,-0.0095,90.5609,VEHICLE,0,0
545.2565,-1985.7654,0.1519,89.8458,VEHICLE,0,0
540.3266,-1985.7689,0.2424,89.2234,VEHICLE,0,0
535.1699,-1985.7177,0.1741,88.7487,VEHICLE,0,0
530.4878,-1985.6365,0.0088,88.4243,VEHICLE,0,0
524.5289,-1985.4958,-0.1677,88.1345,VEHICLE,0,0
519.2994,-1985.3413,-0.2188,87.9727,VEHICLE,0,0
514.8299,-1985.1888,-0.1835,87.8431,VEHICLE,0,0
509.6573,-1984.9948,-0.1315,87.6850,VEHICLE,0,0
504.3423,-1984.7826,-0.1817,87.5542,VEHICLE,0,0
499.5686,-1984.5833,-0.2979,87.4659,VEHICLE,0,0
493.9937,-1984.3413,-0.4106,87.3995,VEHICLE,0,0
488.6953,-1984.1036,-0.4164,87.3668,VEHICLE,0,0
483.7203,-1983.8761,-0.3060,87.3324,VEHICLE,0,0
478.8156,-1983.6488,-0.1340,87.3031,VEHICLE,0,0
473.8017,-1983.4138,-0.0147,87.2922,VEHICLE,0,0
468.6234,-1983.1696,-0.0089,87.2921,VEHICLE,0,0
463.9998,-1982.9498,-0.0195,87.3480,VEHICLE,0,0
458.7552,-1982.7040,0.0213,87.5579,VEHICLE,0,0
454.2255,-1982.5045,0.1021,87.7129,VEHICLE,0,0
449.6563,-1982.3165,0.1938,87.8278,VEHICLE,0,0
444.9447,-1982.1328,0.2248,87.9233,VEHICLE,0,0
438.9955,-1981.9109,0.1407,88.0213,VEHICLE,0,0
434.0271,-1981.7330,0.0005,88.0834,VEHICLE,0,0
428.6885,-1981.5483,-0.1212,88.1845,VEHICLE,0,0
423.7430,-1981.3859,-0.1740,88.4636,VEHICLE,0,0
418.6395,-1981.2411,-0.1674,88.7649,VEHICLE,0,0
412.9874,-1981.1099,-0.1610,89.0297,VEHICLE,0,0
407.2668,-1981.0044,-0.2016,89.2267,VEHICLE,0,0
401.5026,-1980.9202,-0.2368,89.3785,VEHICLE,0,0
395.7871,-1980.8534,-0.2266,89.4942,VEHICLE,0,0
390.1986,-1980.7981,-0.1596,89.6549,VEHICLE,0,0
384.6477,-1980.7590,-0.0619,90.0087,VEHICLE,0,0
379.0016,-1980.7509,0.0171,90.3615,VEHICLE,0,0
373.7067,-1980.7690,0.0039,90.6386,VEHICLE,0,0
367.7876,-1980.8121,-0.1185,90.8932,VEHICLE,0,0
361.8193,-1980.8813,-0.2244,91.0637,VEHICLE,0,0
356.2776,-1980.9688,-0.2125,91.0989,VEHICLE,0,0
